 BEM Solution on the Boundary:
   	Node	  Potential        Normal Derivative
     14429      0.00000000E+00      0.37203519E-01
     14430      0.00000000E+00      0.40467457E-01
     14431      0.00000000E+00      0.35167778E-01
     14432      0.00000000E+00      0.40885380E-01
     14433      0.00000000E+00      0.37935921E-01
     14434      0.00000000E+00      0.54452064E-01
     14435      0.00000000E+00      0.50298018E+00
     14436      0.00000000E+00      0.15953474E+00
     14437      0.00000000E+00     -0.18735869E-01
     14438      0.00000000E+00     -0.15809935E-01
     14439      0.00000000E+00     -0.19932593E-01
     14440      0.00000000E+00     -0.19992174E+00
     14441      0.00000000E+00     -0.43897460E+00
     14442      0.00000000E+00      0.37132388E-01
     14443      0.00000000E+00      0.37116434E-01
     14444      0.00000000E+00      0.35674972E-01
     14445      0.00000000E+00      0.34667881E-01
     14446      0.00000000E+00      0.40804979E-01
     14447      0.00000000E+00      0.34386230E-01
     14448      0.00000000E+00      0.38478148E-01
     14449      0.00000000E+00      0.34518646E-01
     14450      0.00000000E+00      0.31124073E-01
     14451      0.00000000E+00      0.34934308E-01
     14452      0.00000000E+00      0.36986533E-01
     14453      0.00000000E+00      0.39793488E-01
     14454      0.00000000E+00      0.35540827E-01
     14455      0.00000000E+00      0.34608556E-01
     14456      0.00000000E+00      0.30776547E-01
     14457      0.00000000E+00      0.34788334E-01
     14458      0.00000000E+00      0.32886082E-01
     14459      0.00000000E+00      0.38183071E-01
     14460      0.00000000E+00     -0.13641370E+00
     14461      0.00000000E+00     -0.13310040E+00
     14462      0.00000000E+00     -0.13258497E+00
     14463      0.00000000E+00     -0.13195645E+00
     14464      0.00000000E+00     -0.13082483E+00
     14465      0.00000000E+00     -0.13424237E+00
     14466      0.00000000E+00     -0.12542761E+00
     14467      0.00000000E+00     -0.13111730E+00
     14468      0.00000000E+00     -0.12726429E+00
     14469      0.00000000E+00     -0.13497258E+00
     14470      0.00000000E+00     -0.13109651E+00
     14471      0.00000000E+00     -0.13660140E+00
     14472      0.00000000E+00     -0.13938145E+00
     14473      0.00000000E+00     -0.12916329E+00
     14474      0.00000000E+00     -0.12885919E+00
     14475      0.00000000E+00     -0.12976119E+00
     14476      0.00000000E+00     -0.13713976E+00
     14477      0.00000000E+00     -0.14658461E+00
     14478      0.00000000E+00     -0.60251783E+00
     14479      0.00000000E+00     -0.22791238E+00
     14480      0.00000000E+00     -0.23434711E-01
     14481      0.00000000E+00     -0.15982544E-01
     14482      0.00000000E+00     -0.16030665E-01
     14483      0.00000000E+00      0.16166408E+00
     14484      0.00000000E+00      0.41615554E+00
     14485      0.00000000E+00     -0.98952122E-01
     14486      0.00000000E+00     -0.12540648E+00
     14487      0.00000000E+00     -0.13378224E+00
     14488      0.00000000E+00     -0.13352904E+00
     14489      0.00000000E+00     -0.13623304E+00
     14490      0.00000000E+00     -0.12725081E+00
     14491      0.00000000E+00     -0.13457256E+00
     14492      0.00000000E+00     -0.13736263E+00
     14493      0.00000000E+00     -0.14134940E+00
     14494      0.00000000E+00     -0.12844440E+00
     14495      0.00000000E+00     -0.13191908E+00
     14496      0.00000000E+00     -0.13441251E+00
     14497      0.00000000E+00     -0.13048092E+00
     14498      0.00000000E+00     -0.13908047E+00
     14499      0.00000000E+00     -0.13970402E+00
     14500      0.00000000E+00     -0.13168610E+00
     14501      0.00000000E+00     -0.13227745E+00
     14502      0.00000000E+00     -0.14265485E+00
     14503      0.00000000E+00     -0.77772016E-01
     14504      0.00000000E+00     -0.69234232E-01
     14505      0.00000000E+00     -0.62219337E-01
     14506      0.00000000E+00     -0.68000622E-01
     14507      0.00000000E+00     -0.68869993E-01
     14508      0.00000000E+00     -0.66323225E-01
     14509      0.00000000E+00     -0.61585979E-01
     14510      0.00000000E+00     -0.65296759E-01
     14511      0.00000000E+00     -0.65447657E-01
     14512      0.00000000E+00     -0.66069788E-01
     14513      0.00000000E+00     -0.67091092E-01
     14514      0.00000000E+00     -0.69942653E-01
     14515      0.00000000E+00     -0.65233288E-01
     14516      0.00000000E+00     -0.61159451E-01
     14517      0.00000000E+00     -0.66492117E-01
     14518      0.00000000E+00     -0.62078376E-01
     14519      0.00000000E+00     -0.64710709E-01
     14520      0.00000000E+00     -0.48793796E-01
     14521      0.00000000E+00      0.26136788E+00
     14522      0.00000000E+00      0.84802888E-01
     14523      0.00000000E+00     -0.19322301E-01
     14524      0.00000000E+00     -0.16059823E-01
     14525      0.00000000E+00     -0.20293408E-01
     14526      0.00000000E+00     -0.14109632E+00
     14527      0.00000000E+00     -0.34793066E+00
     14528      0.00000000E+00     -0.59962961E-01
     14529      0.00000000E+00     -0.64639735E-01
     14530      0.00000000E+00     -0.66955321E-01
     14531      0.00000000E+00     -0.65003399E-01
     14532      0.00000000E+00     -0.61301922E-01
     14533      0.00000000E+00     -0.60401464E-01
     14534      0.00000000E+00     -0.65391988E-01
     14535      0.00000000E+00     -0.67802198E-01
     14536      0.00000000E+00     -0.70470502E-01
     14537      0.00000000E+00     -0.65292105E-01
     14538      0.00000000E+00     -0.64313392E-01
     14539      0.00000000E+00     -0.61860872E-01
     14540      0.00000000E+00     -0.66846317E-01
     14541      0.00000000E+00     -0.67686460E-01
     14542      0.00000000E+00     -0.70207826E-01
     14543      0.00000000E+00     -0.65659287E-01
     14544      0.00000000E+00     -0.68305485E-01
     14545      0.00000000E+00     -0.65764995E-01
     14546      0.00000000E+00     -0.14747207E+00
     14547      0.00000000E+00     -0.13742559E+00
     14548      0.00000000E+00     -0.12784774E+00
     14549      0.00000000E+00     -0.13347294E+00
     14550      0.00000000E+00     -0.13569144E+00
     14551      0.00000000E+00     -0.13331489E+00
     14552      0.00000000E+00     -0.12842553E+00
     14553      0.00000000E+00     -0.13301294E+00
     14554      0.00000000E+00     -0.13433305E+00
     14555      0.00000000E+00     -0.13081010E+00
     14556      0.00000000E+00     -0.13329071E+00
     14557      0.00000000E+00     -0.13862953E+00
     14558      0.00000000E+00     -0.13193810E+00
     14559      0.00000000E+00     -0.12804715E+00
     14560      0.00000000E+00     -0.13428861E+00
     14561      0.00000000E+00     -0.12966380E+00
     14562      0.00000000E+00     -0.13185521E+00
     14563      0.00000000E+00     -0.10939104E+00
     14564      0.00000000E+00      0.45036202E+00
     14565      0.00000000E+00      0.16946050E+00
     14566      0.00000000E+00     -0.19036904E-01
     14567      0.00000000E+00     -0.15918251E-01
     14568      0.00000000E+00     -0.20422687E-01
     14569      0.00000000E+00     -0.23606427E+00
     14570      0.00000000E+00     -0.63619591E+00
     14571      0.00000000E+00     -0.12949122E+00
     14572      0.00000000E+00     -0.13122731E+00
     14573      0.00000000E+00     -0.13523628E+00
     14574      0.00000000E+00     -0.13219357E+00
     14575      0.00000000E+00     -0.12789074E+00
     14576      0.00000000E+00     -0.13980338E+00
     14577      0.00000000E+00     -0.13553082E+00
     14578      0.00000000E+00     -0.13496593E+00
     14579      0.00000000E+00     -0.13824013E+00
     14580      0.00000000E+00     -0.13413571E+00
     14581      0.00000000E+00     -0.13138261E+00
     14582      0.00000000E+00     -0.12885042E+00
     14583      0.00000000E+00     -0.13336751E+00
     14584      0.00000000E+00     -0.13355571E+00
     14585      0.00000000E+00     -0.13743308E+00
     14586      0.00000000E+00     -0.13250873E+00
     14587      0.00000000E+00     -0.13533989E+00
     14588      0.00000000E+00     -0.12889041E+00
     14589      0.00000000E+00      0.27881407E-01
     14590      0.00000000E+00      0.32212930E-01
     14591      0.00000000E+00      0.32715462E-01
     14592      0.00000000E+00      0.32616687E-01
     14593      0.00000000E+00      0.33965478E-01
     14594      0.00000000E+00      0.32082034E-01
     14595      0.00000000E+00      0.39773456E-01
     14596      0.00000000E+00      0.33876915E-01
     14597      0.00000000E+00      0.37692145E-01
     14598      0.00000000E+00      0.31865548E-01
     14599      0.00000000E+00      0.35005687E-01
     14600      0.00000000E+00      0.30754964E-01
     14601      0.00000000E+00      0.28509224E-01
     14602      0.00000000E+00      0.36652731E-01
     14603      0.00000000E+00      0.36661775E-01
     14604      0.00000000E+00      0.35512381E-01
     14605      0.00000000E+00      0.30435709E-01
     14606      0.00000000E+00      0.19261377E-01
     14607      0.00000000E+00     -0.40652491E+00
     14608      0.00000000E+00     -0.19236936E+00
     14609      0.00000000E+00     -0.22952472E-01
     14610      0.00000000E+00     -0.15705753E-01
     14611      0.00000000E+00     -0.15715392E-01
     14612      0.00000000E+00      0.15083439E+00
     14613      0.00000000E+00      0.46625522E+00
     14614      0.00000000E+00      0.62190778E-01
     14615      0.00000000E+00      0.39651544E-01
     14616      0.00000000E+00      0.33082754E-01
     14617      0.00000000E+00      0.31234675E-01
     14618      0.00000000E+00      0.36863599E-01
     14619      0.00000000E+00      0.38263306E-01
     14620      0.00000000E+00      0.31408422E-01
     14621      0.00000000E+00      0.32514028E-01
     14622      0.00000000E+00      0.25783903E-01
     14623      0.00000000E+00      0.36802376E-01
     14624      0.00000000E+00      0.33455136E-01
     14625      0.00000000E+00      0.30392359E-01
     14626      0.00000000E+00      0.34635383E-01
     14627      0.00000000E+00      0.26999759E-01
     14628      0.00000000E+00      0.26178890E-01
     14629      0.00000000E+00      0.32630679E-01
     14630      0.00000000E+00      0.32104950E-01
     14631      0.00000000E+00      0.21593155E-01
     14632      0.00000000E+00     -0.21278093E+00
     14633      0.00000000E+00     -0.20614301E+00
     14634      0.00000000E+00     -0.20008612E+00
     14635      0.00000000E+00     -0.20299902E+00
     14636      0.00000000E+00     -0.20446737E+00
     14637      0.00000000E+00     -0.20293337E+00
     14638      0.00000000E+00     -0.20058442E+00
     14639      0.00000000E+00     -0.20285206E+00
     14640      0.00000000E+00     -0.20344655E+00
     14641      0.00000000E+00     -0.20164289E+00
     14642      0.00000000E+00     -0.20275657E+00
     14643      0.00000000E+00     -0.20521451E+00
     14644      0.00000000E+00     -0.20132195E+00
     14645      0.00000000E+00     -0.19920035E+00
     14646      0.00000000E+00     -0.20286526E+00
     14647      0.00000000E+00     -0.19743646E+00
     14648      0.00000000E+00     -0.20020894E+00
     14649      0.00000000E+00     -0.18189724E+00
     14650      0.00000000E+00      0.22051106E+00
     14651      0.00000000E+00      0.10272998E+00
     14652      0.00000000E+00     -0.18836908E-01
     14653      0.00000000E+00     -0.15105913E-01
     14654      0.00000000E+00     -0.18804052E-01
     14655      0.00000000E+00     -0.18184402E+00
     14656      0.00000000E+00     -0.50825867E+00
     14657      0.00000000E+00     -0.19332218E+00
     14658      0.00000000E+00     -0.20000564E+00
     14659      0.00000000E+00     -0.20216153E+00
     14660      0.00000000E+00     -0.20168898E+00
     14661      0.00000000E+00     -0.19919539E+00
     14662      0.00000000E+00     -0.20383508E+00
     14663      0.00000000E+00     -0.20127208E+00
     14664      0.00000000E+00     -0.19614872E+00
     14665      0.00000000E+00     -0.20253384E+00
     14666      0.00000000E+00     -0.20329955E+00
     14667      0.00000000E+00     -0.20175004E+00
     14668      0.00000000E+00     -0.19843602E+00
     14669      0.00000000E+00     -0.20288457E+00
     14670      0.00000000E+00     -0.20227947E+00
     14671      0.00000000E+00     -0.20434198E+00
     14672      0.00000000E+00     -0.20213254E+00
     14673      0.00000000E+00     -0.20410578E+00
     14674      0.00000000E+00     -0.19874326E+00
     14675      0.00000000E+00     -0.27488373E+00
     14676      0.00000000E+00     -0.40518354E+00
     14677      0.00000000E+00     -0.25493641E+00
     14678      0.00000000E+00     -0.35955248E+00
     14679      0.00000000E+00     -0.24318623E+00
     14680      0.00000000E+00     -0.23843998E+00
     14681      0.00000000E+00     -0.24105703E+00
     14682      0.00000000E+00     -0.25320853E+00
     14683      0.00000000E+00     -0.27501894E+00
     14684      0.00000000E+00     -0.30170889E+00
     14685      0.00000000E+00     -0.36950793E+00
     14686      0.00000000E+00     -0.32813729E+00
     14687      0.00000000E+00     -0.30947274E+00
     14688      0.00000000E+00     -0.30374956E+00
     14689      0.00000000E+00     -0.31211399E+00
     14690      0.00000000E+00     -0.33826534E+00
     14691      0.00000000E+00     -0.46775305E+00
     14692      0.00000000E+00     -0.30495902E+00
     14693      0.00000000E+00     -0.55085278E+00
     14694      0.00000000E+00     -0.65885294E+00
     14695      0.00000000E+00     -0.79703111E+00
     14696      0.00000000E+00     -0.97222532E+00
     14697      0.00000000E+00     -0.11951124E+01
     14698      0.00000000E+00     -0.14862215E+01
     14699      0.00000000E+00     -0.18884877E+01
     14700      0.00000000E+00     -0.25310279E+01
     14701      0.00000000E+00     -0.26165841E+01
     14702      0.00000000E+00     -0.34819491E+00
     14703      0.00000000E+00     -0.40970555E+00
     14704      0.00000000E+00     -0.49779885E+00
     14705      0.00000000E+00     -0.62606627E+00
     14706      0.00000000E+00     -0.81839114E+00
     14707      0.00000000E+00     -0.11219468E+01
     14708      0.00000000E+00     -0.16345240E+01
     14709      0.00000000E+00     -0.31245606E+00
     14710      0.00000000E+00     -0.61290338E+00
     14711      0.00000000E+00     -0.35520533E+00
     14712      0.00000000E+00     -0.71846098E+00
     14713      0.00000000E+00     -0.41530500E+00
     14714      0.00000000E+00     -0.50051948E+00
     14715      0.00000000E+00     -0.62405675E+00
     14716      0.00000000E+00     -0.81041880E+00
     14717      0.00000000E+00     -0.11094525E+01
     14718      0.00000000E+00     -0.16926833E+01
     14719      0.00000000E+00     -0.24132348E+01
     14720      0.00000000E+00     -0.84601117E+00
     14721      0.00000000E+00     -0.10001903E+01
     14722      0.00000000E+00     -0.11911369E+01
     14723      0.00000000E+00     -0.14409464E+01
     14724      0.00000000E+00     -0.18261135E+01
     14725      0.00000000E+00     -0.52682830E+00
     14726      0.00000000E+00     -0.28231690E+00
     14727      0.00000000E+00     -0.45834594E+00
     14728      0.00000000E+00     -0.40570828E+00
     14729      0.00000000E+00     -0.36730263E+00
     14730      0.00000000E+00     -0.34201942E+00
     14731      0.00000000E+00     -0.33041404E+00
     14732      0.00000000E+00     -0.33676573E+00
     14733      0.00000000E+00     -0.36808363E+00
     14734      0.00000000E+00     -0.44374562E+00
     14735      0.00000000E+00     -0.37036102E+00
     14736      0.00000000E+00     -0.26201086E+00
     14737      0.00000000E+00     -0.24994637E+00
     14738      0.00000000E+00     -0.24507768E+00
     14739      0.00000000E+00     -0.24712267E+00
     14740      0.00000000E+00     -0.25794215E+00
     14741      0.00000000E+00     -0.27168456E+00
     14742      0.00000000E+00     -0.27922127E+00
     14743      0.10000000E+01      0.45906932E+01
     14744      0.10000000E+01      0.46237185E+01
     14745      0.10000000E+01      0.46745942E+01
     14746      0.10000000E+01      0.47198055E+01
     14747      0.10000000E+01      0.47374578E+01
     14748      0.10000000E+01      0.47187426E+01
     14749      0.10000000E+01      0.46729836E+01
     14750      0.10000000E+01      0.46223203E+01
     14751      0.10000000E+01      0.45901461E+01
     14752      0.10000000E+01      0.45906932E+01
     14753      0.10000000E+01      0.46237185E+01
     14754      0.10000000E+01      0.46745942E+01
     14755      0.10000000E+01      0.47198055E+01
     14756      0.10000000E+01      0.47374578E+01
     14757      0.10000000E+01      0.47187426E+01
     14758      0.10000000E+01      0.46729836E+01
     14759      0.10000000E+01      0.46223203E+01
     14760      0.10000000E+01      0.45901461E+01
     14761      0.10000000E+01      0.45906932E+01
     14762      0.10000000E+01      0.46237185E+01
     14763      0.10000000E+01      0.46745942E+01
     14764      0.10000000E+01      0.47198055E+01
     14765      0.10000000E+01      0.47374578E+01
     14766      0.10000000E+01      0.47187426E+01
     14767      0.10000000E+01      0.46729836E+01
     14768      0.10000000E+01      0.46223203E+01
     14769      0.10000000E+01      0.45901461E+01
     14770      0.10000000E+01      0.45906932E+01
     14771      0.10000000E+01      0.46237185E+01
     14772      0.10000000E+01      0.46745942E+01
     14773      0.10000000E+01      0.47198055E+01
     14774      0.10000000E+01      0.47374578E+01
     14775      0.10000000E+01      0.47187426E+01
     14776      0.10000000E+01      0.46729836E+01
     14777      0.10000000E+01      0.46223203E+01
     14778      0.10000000E+01      0.45901461E+01
     14779      0.10000000E+01      0.43210533E+01
     14780      0.10000000E+01      0.44518503E+01
     14781      0.10000000E+01      0.44655182E+01
     14782      0.10000000E+01      0.46944121E+01
     14783      0.10000000E+01      0.50018657E+01
     14784      0.10000000E+01      0.51815565E+01
     14785      0.10000000E+01      0.50558969E+01
     14786      0.10000000E+01      0.48026803E+01
     14787      0.10000000E+01      0.45528788E+01
     14788      0.10000000E+01      0.44090082E+01
     14789      0.10000000E+01      0.43657363E+01
     14790      0.10000000E+01      0.44777216E+01
     14791      0.10000000E+01      0.47561312E+01
     14792      0.10000000E+01      0.49948351E+01
     14793      0.10000000E+01      0.51476780E+01
     14794      0.10000000E+01      0.50513402E+01
     14795      0.10000000E+01      0.48217867E+01
     14796      0.10000000E+01      0.45480329E+01
     14797      0.10000000E+01      0.43927380E+01
     14798      0.10000000E+01      0.44124746E+01
     14799      0.10000000E+01      0.44991468E+01
     14800      0.10000000E+01      0.47008380E+01
     14801      0.10000000E+01      0.47574734E+01
     14802      0.10000000E+01      0.46535316E+01
     14803      0.10000000E+01      0.45214357E+01
     14804      0.10000000E+01      0.44161234E+01
     14805      0.10000000E+01      0.43818822E+01
     14806      0.10000000E+01      0.43702734E+01
     14807      0.10000000E+01      0.44798393E+01
     14808      0.10000000E+01      0.47199854E+01
     14809      0.10000000E+01      0.49899346E+01
     14810      0.10000000E+01      0.51824264E+01
     14811      0.10000000E+01      0.50544740E+01
     14812      0.10000000E+01      0.48043563E+01
     14813      0.10000000E+01      0.45546643E+01
     14814      0.10000000E+01      0.44123121E+01
     14815      0.10000000E+01      0.43647288E+01
     14816      0.10000000E+01      0.44759900E+01
     14817      0.10000000E+01      0.47482325E+01
     14818      0.10000000E+01      0.49888358E+01
     14819      0.10000000E+01      0.51474194E+01
     14820      0.10000000E+01      0.50542415E+01
     14821      0.10000000E+01      0.48221809E+01
     14822      0.10000000E+01      0.45566327E+01
     14823      0.10000000E+01      0.47455981E+01
     14824      0.10000000E+01      0.47759632E+01
     14825      0.10000000E+01      0.47064890E+01
     14826      0.10000000E+01      0.49686911E+01
     14827      0.10000000E+01      0.51532564E+01
     14828      0.10000000E+01      0.50701748E+01
     14829      0.10000000E+01      0.48124408E+01
     14830      0.10000000E+01      0.45476336E+01
     14831      0.10000000E+01      0.43977895E+01
     14832      0.10000000E+01      0.43613980E+01
     14833      0.10000000E+01      0.44749231E+01
     14834      0.10000000E+01      0.47145391E+01
     14835      0.10000000E+01      0.50258172E+01
     14836      0.10000000E+01      0.51563626E+01
     14837      0.10000000E+01      0.50455192E+01
     14838      0.10000000E+01      0.48067184E+01
     14839      0.10000000E+01      0.45662296E+01
     14840      0.10000000E+01      0.43935780E+01
     14841      0.10000000E+01      0.43691985E+01
     14842      0.10000000E+01      0.45275098E+01
     14843      0.10000000E+01      0.47379732E+01
     14844      0.10000000E+01      0.49665254E+01
     14845      0.10000000E+01      0.49317510E+01
     14846      0.10000000E+01      0.48792956E+01
     14847      0.10000000E+01      0.49394964E+01
     14848      0.10000000E+01      0.50890298E+01
     14849      0.10000000E+01      0.50549201E+01
     14850      0.10000000E+01      0.48262960E+01
     14851      0.10000000E+01      0.45573172E+01
     14852      0.10000000E+01      0.43922959E+01
     14853      0.10000000E+01      0.43645228E+01
     14854      0.10000000E+01      0.44704713E+01
     14855      0.10000000E+01      0.47108618E+01
     14856      0.10000000E+01      0.49845337E+01
     14857      0.10000000E+01      0.51804684E+01
     14858      0.10000000E+01      0.50513137E+01
     14859      0.10000000E+01      0.48009650E+01
     14860      0.10000000E+01      0.45519689E+01
     14861      0.10000000E+01      0.44118433E+01
     14862      0.10000000E+01      0.43691247E+01
     14863      0.10000000E+01      0.44840082E+01
     14864      0.10000000E+01      0.47670387E+01
     14865      0.10000000E+01      0.50052929E+01
     14866      0.10000000E+01      0.51297127E+01
     14867      0.10000000E+01      0.48695144E+01
     14868      0.10000000E+01      0.50062243E+01
     14869      0.10000000E+01      0.49932875E+01
     14870      0.10000000E+01      0.49504796E+01
     14871      0.10000000E+01      0.48399455E+01
     14872      0.10000000E+01      0.45704439E+01
     14873      0.10000000E+01      0.44017456E+01
     14874      0.10000000E+01      0.43642470E+01
     14875      0.10000000E+01      0.44736697E+01
     14876      0.10000000E+01      0.47064525E+01
     14877      0.10000000E+01      0.49804772E+01
     14878      0.10000000E+01      0.51496579E+01
     14879      0.10000000E+01      0.50679565E+01
     14880      0.10000000E+01      0.48077309E+01
     14881      0.10000000E+01      0.45460747E+01
     14882      0.10000000E+01      0.43978240E+01
     14883      0.10000000E+01      0.43669802E+01
     14884      0.10000000E+01      0.44834917E+01
     14885      0.10000000E+01      0.47231866E+01
     14886      0.10000000E+01      0.50352778E+01
     14887      0.10000000E+01      0.51615551E+01
     14888      0.10000000E+01      0.50332752E+01
     14889      0.10000000E+01      0.46397535E+01
     14890      0.10000000E+01      0.48892065E+01
     14891      0.10000000E+01      0.48036163E+01
     14892      0.10000000E+01      0.47195780E+01
     14893      0.10000000E+01      0.45411187E+01
     14894      0.10000000E+01      0.44141516E+01
     14895      0.10000000E+01      0.43826829E+01
     14896      0.10000000E+01      0.44729437E+01
     14897      0.10000000E+01      0.47101001E+01
     14898      0.10000000E+01      0.49762091E+01
     14899      0.10000000E+01      0.51481446E+01
     14900      0.10000000E+01      0.50469894E+01
     14901      0.10000000E+01      0.48235644E+01
     14902      0.10000000E+01      0.45528949E+01
     14903      0.10000000E+01      0.43916777E+01
     14904      0.10000000E+01      0.43667177E+01
     14905      0.10000000E+01      0.44812451E+01
     14906      0.10000000E+01      0.47223963E+01
     14907      0.10000000E+01      0.49909129E+01
     14908      0.10000000E+01      0.51835756E+01
     14909      0.10000000E+01      0.50565796E+01
     14910      0.10000000E+01      0.47894004E+01
     14911      0.10000000E+01      0.44016457E+01
     14912      0.10000000E+01      0.46315466E+01
     14913      0.10000000E+01      0.45674458E+01
     14914      0.10000000E+01      0.44758231E+01
     14915      0.10000000E+01      0.44017093E+01
     14916      0.10000000E+01      0.44090306E+01
     14917      0.10000000E+01      0.44908539E+01
     14918      0.10000000E+01      0.47086053E+01
     14919      0.10000000E+01      0.49806354E+01
     14920      0.10000000E+01      0.51539173E+01
     14921      0.10000000E+01      0.50476451E+01
     14922      0.10000000E+01      0.48028937E+01
     14923      0.10000000E+01      0.45682191E+01
     14924      0.10000000E+01      0.43984015E+01
     14925      0.10000000E+01      0.43663399E+01
     14926      0.10000000E+01      0.44801175E+01
     14927      0.10000000E+01      0.47204754E+01
     14928      0.10000000E+01      0.49901854E+01
     14929      0.10000000E+01      0.51501941E+01
     14930      0.10000000E+01      0.50697938E+01
     14931      0.10000000E+01      0.48115651E+01
     14932      0.10000000E+01      0.45350594E+01
     14933      0.10000000E+01      0.42583811E+01
     14934      0.10000000E+01      0.44008277E+01
     14935      0.10000000E+01      0.43590927E+01
     14936      0.10000000E+01      0.43257688E+01
     14937      0.10000000E+01      0.43916087E+01
     14938      0.10000000E+01      0.45185274E+01
     14939      0.10000000E+01      0.47257890E+01
     14940      0.10000000E+01      0.49783731E+01
     14941      0.10000000E+01      0.51502287E+01
     14942      0.10000000E+01      0.50631679E+01
     14943      0.10000000E+01      0.48035583E+01
     14944      0.10000000E+01      0.45478038E+01
     14945      0.10000000E+01      0.44130166E+01
     14946      0.10000000E+01      0.43783808E+01
     14947      0.10000000E+01      0.44786382E+01
     14948      0.10000000E+01      0.47187617E+01
     14949      0.10000000E+01      0.49888777E+01
     14950      0.10000000E+01      0.51505544E+01
     14951      0.10000000E+01      0.50474947E+01
     14952      0.10000000E+01      0.48245460E+01
     14953      0.10000000E+01      0.45560645E+01
     14954      0.10000000E+01      0.43809042E+01
     14955      0.10000000E+01      0.41870796E+01
     14956      0.10000000E+01      0.42894296E+01
     14957      0.10000000E+01      0.42616107E+01
     14958      0.10000000E+01      0.43369990E+01
     14959      0.10000000E+01      0.44739897E+01
     14960      0.10000000E+01      0.47551693E+01
     14961      0.10000000E+01      0.49948919E+01
     14962      0.10000000E+01      0.51462846E+01
     14963      0.10000000E+01      0.50512929E+01
     14964      0.10000000E+01      0.48190634E+01
     14965      0.10000000E+01      0.45483602E+01
     14966      0.10000000E+01      0.43928469E+01
     14967      0.10000000E+01      0.44087051E+01
     14968      0.10000000E+01      0.44902200E+01
     14969      0.10000000E+01      0.47164038E+01
     14970      0.10000000E+01      0.49873549E+01
     14971      0.10000000E+01      0.51600026E+01
     14972      0.10000000E+01      0.50483559E+01
     14973      0.10000000E+01      0.48024880E+01
     14974      0.10000000E+01      0.45687894E+01
     14975      0.10000000E+01      0.44011298E+01
     14976      0.10000000E+01      0.43488804E+01
     14977      0.10000000E+01      0.42896450E+01
     14978      0.10000000E+01      0.42623003E+01
     14979      0.10000000E+01      0.43210533E+01
     14980      0.10000000E+01      0.44518503E+01
     14981      0.10000000E+01      0.47455981E+01
     14982      0.10000000E+01      0.50256278E+01
     14983      0.10000000E+01      0.51590411E+01
     14984      0.10000000E+01      0.50462280E+01
     14985      0.10000000E+01      0.48077580E+01
     14986      0.10000000E+01      0.45639208E+01
     14987      0.10000000E+01      0.43932679E+01
     14988      0.10000000E+01      0.43676542E+01
     14989      0.10000000E+01      0.45192030E+01
     14990      0.10000000E+01      0.47268893E+01
     14991      0.10000000E+01      0.49849530E+01
     14992      0.10000000E+01      0.51513814E+01
     14993      0.10000000E+01      0.50674182E+01
     14994      0.10000000E+01      0.48032537E+01
     14995      0.10000000E+01      0.45472690E+01
     14996      0.10000000E+01      0.44135970E+01
     14997      0.10000000E+01      0.43843029E+01
     14998      0.10000000E+01      0.44631907E+01
     14999      0.10000000E+01      0.45044045E+01
     15000      0.10000000E+01      0.44083704E+01
     15001      0.10000000E+01      0.44655182E+01
     15002      0.10000000E+01      0.46944121E+01
     15003      0.10000000E+01      0.50018657E+01
     15004      0.10000000E+01      0.51815565E+01
     15005      0.10000000E+01      0.50558969E+01
     15006      0.10000000E+01      0.48026803E+01
     15007      0.10000000E+01      0.45528788E+01
     15008      0.10000000E+01      0.44090082E+01
     15009      0.10000000E+01      0.43657363E+01
     15010      0.10000000E+01      0.44777216E+01
     15011      0.10000000E+01      0.47561312E+01
     15012      0.10000000E+01      0.49948351E+01
     15013      0.10000000E+01      0.51476780E+01
     15014      0.10000000E+01      0.50513402E+01
     15015      0.10000000E+01      0.48217866E+01
     15016      0.10000000E+01      0.45480328E+01
     15017      0.10000000E+01      0.43927377E+01
     15018      0.10000000E+01      0.44124717E+01
     15019      0.10000000E+01      0.44991349E+01
     15020      0.10000000E+01      0.47007715E+01
     15021      0.10000000E+01      0.47461928E+01
     15022      0.10000000E+01      0.46471248E+01
     15023      0.10000000E+01      0.47064890E+01
     15024      0.10000000E+01      0.49686911E+01
     15025      0.10000000E+01      0.51532564E+01
     15026      0.10000000E+01      0.50701748E+01
     15027      0.10000000E+01      0.48124408E+01
     15028      0.10000000E+01      0.45476336E+01
     15029      0.10000000E+01      0.43977895E+01
     15030      0.10000000E+01      0.43613980E+01
     15031      0.10000000E+01      0.44749231E+01
     15032      0.10000000E+01      0.47145391E+01
     15033      0.10000000E+01      0.50258172E+01
     15034      0.10000000E+01      0.51563626E+01
     15035      0.10000000E+01      0.50455192E+01
     15036      0.10000000E+01      0.48067183E+01
     15037      0.10000000E+01      0.45662295E+01
     15038      0.10000000E+01      0.43935779E+01
     15039      0.10000000E+01      0.43691982E+01
     15040      0.10000000E+01      0.45275066E+01
     15041      0.10000000E+01      0.47379569E+01
     15042      0.10000000E+01      0.49664128E+01
     15043      0.10000000E+01      0.49289553E+01
     15044      0.10000000E+01      0.48749609E+01
     15045      0.10000000E+01      0.49394964E+01
     15046      0.10000000E+01      0.50890298E+01
     15047      0.10000000E+01      0.50549201E+01
     15048      0.10000000E+01      0.48262960E+01
     15049      0.10000000E+01      0.45573172E+01
     15050      0.10000000E+01      0.43922959E+01
     15051      0.10000000E+01      0.43645228E+01
